Model,Scenario,Region,Variable,Unit,1990,1995,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2020,2021,2022,2023,2024,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Final Energy|Transportation|Other,EJ/yr,,,,,,,,,,,,,0.00145084,,,,,0.00191637,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Food Demand,kcal/cap/day,,,,,,,,,,,,,4494.9959,,,,,4540.4881,4585.9805,,,,,,4739.034783,,4653.658063,,4633.713674,,4629.6423,,4628.793115,,4627.846411,,4628.549125,,4630.146628
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Food Demand|Crops,kcal/cap/day,,,,,,,,,,,,,3214.3959,,,,,3217.8738,3221.3518,,,,,,3640.541,,3674.987475,,3717.418404,,3738.766774,,3744.818131,,3750.008317,,3743.070756,,3740.459778
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Food Demand|Livestock,kcal/cap/day,,,,,,,,,,,,,1280.6,,,,,1322.6143,1364.6287,,,,,,1098.493783,,978.6705884,,916.2952698,,890.8755257,,883.974984,,877.8380935,,885.4783693,,889.6868501
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Forestry Demand|Roundwood,million m3/yr,,,,,,,,,,,,,283.7388,,,,,279.7278,275.7169,,,,,,271.7761,,291.3650439,,291.2446174,,299.8414065,,300.968548,,299.1906032,,297.812604,,297.9623698
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Forestry Demand|Roundwood|Industrial Roundwood,million m3/yr,,,,,,,,,,,,,246.1682,,,,,255.129,264.09,,,,,,251.0167,,265.2299894,,267.1631587,,273.9461554,,273.3030221,,273.3393897,,270.4851288,,269.0050504
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Forestry Demand|Roundwood|Wood Fuel,million m3/yr,,,,,,,,,,,,,79.0915,,,,,67.3554,55.6193,,,,,,58.4283,,62.4233,,59.24384776,,60.84010786,,62.58940206,,60.59835477,,62.15157918,,63.44749516
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Forestry Production|Roundwood,million m3/yr,,,,,,,,,,,,,325.2596,,,,,322.4844,319.7093,,,,,,309.445,,327.6532894,,326.406848,,334.7862384,,335.8923118,,333.9377637,,332.6366891,,332.4525456
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Forestry Production|Roundwood|Industrial Roundwood,million m3/yr,,,,,,,,,,,,,246.1682,,,,,255.129,264.09,,,,,,251.0167,,265.2299894,,267.1631587,,273.9461554,,273.3030221,,273.3393897,,270.4851288,,269.0050504
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Forestry Production|Roundwood|Wood Fuel,million m3/yr,,,,,,,,,,,,,79.0915,,,,,67.3554,55.6193,,,,,,58.4283,,62.4233,,59.24384776,,60.84010786,,62.58940206,,60.59835477,,62.15157918,,63.44749516
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,GDP|MER,billion US$2010/yr,,,,,,,,,,,,,0,,,,,0,5088.01383,,,,,,7820.976722,,10617.46635,,13027.35472,,15686.92769,,18964.73035,,22172.85616,,25570.07319,,28962.97004
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,GDP|PPP,billion US$2010/yr,,,,,,,,,,,,,0,,,,,0,7448.258403,,,,,,10152.41173,,12763.15186,,14860.99253,,17000.86108,,19435.09824,,21583.38728,,23627.82469,,25701.46755
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Investment|Energy Supply,billion US$2010/yr,,,,,,,,,,,,,94.5273349,,,,,189.1897378,119.5553246,,,,,,224.9956479,,135.4788445,,74.26380633,,98.98699824,,77.14207116,,62.19033647,,108.9376891,,103.6781351
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Investment|Energy Supply|CO2 Transport and Storage,billion US$2010/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Investment|Energy Supply|Electricity,billion US$2010/yr,,,,,,,,,,,,,12.21525733,,,,,57.10574863,40.10104348,,,,,,170.1221963,,92.81926174,,49.31123778,,82.84569561,,65.80605543,,51.54256282,,100.4820015,,98.38673095
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Investment|Energy Supply|Electricity|Biomass,billion US$2010/yr,,,,,,,,,,,,,0.141120732,,,,,0.733181977,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Investment|Energy Supply|Electricity|Coal,billion US$2010/yr,,,,,,,,,,,,,0.801050829,,,,,15.21991849,9.443180827,,,,,,2.823553019,,0.002686919,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Investment|Energy Supply|Electricity|Electricity Storage,billion US$2010/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,2.984425999,,0.006398923,,0,,1.407946828,,0,,0.023282947,,0.59903931,,0.965861859
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Investment|Energy Supply|Electricity|Gas,billion US$2010/yr,,,,,,,,,,,,,1.998366586,,,,,10.46158303,4.792670254,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Investment|Energy Supply|Electricity|Geothermal,billion US$2010/yr,,,,,,,,,,,,,0.004121418,,,,,0.001739335,0.204266881,,,,,,2.358198044,,0,,0,,1.46263284,,0.424553218,,1.623240778,,0.05068376,,0.120457006
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Investment|Energy Supply|Electricity|Hydro,billion US$2010/yr,,,,,,,,,,,,,1.303119892,,,,,2.901098941,0,,,,,,18.71145939,,7.327231759,,4.272198122,,3.25717836,,6.076056534,,4.829690504,,27.34407373,,11.32710395
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Investment|Energy Supply|Electricity|Nuclear,billion US$2010/yr,,,,,,,,,,,,,1.100508673,,,,,2.66184468,2.365689544,,,,,,13.76579583,,20.59917534,,5.58473558,,0,,12.78184425,,0.866447205,,3.881082973,,3.182053556
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Investment|Energy Supply|Electricity|Oil,billion US$2010/yr,,,,,,,,,,,,,0.048574133,,,,,0.819023125,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Investment|Energy Supply|Electricity|Other,billion US$2010/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0.025234587,,0.108271051,,0.237636133,,0.253291627,,0.170286701
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Investment|Energy Supply|Electricity|Solar,billion US$2010/yr,,,,,,,,,,,,,0.097586355,,,,,0.995292835,1.305930784,,,,,,21.86463767,,5.030020278,,3.475333871,,4.467817959,,0.746943609,,1.471678255,,2.627771831,,1.856448151
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Investment|Energy Supply|Electricity|Transmission and Distribution,billion US$2010/yr,,,,,,,,,,,,,5.847676963,,,,,20.72495154,16.46523619,,,,,,55.91110775,,50.28736275,,30.74457159,,33.56511731,,32.56372518,,31.79030784,,46.55736695,,53.47740858
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Investment|Energy Supply|Electricity|Wind,billion US$2010/yr,,,,,,,,,,,,,0.873131745,,,,,2.587114685,5.524068999,,,,,,51.70301864,,9.566385769,,5.234398617,,38.65976772,,13.10466159,,10.70027916,,19.16869135,,27.28711115
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Investment|Energy Supply|Extraction|Coal,billion US$2010/yr,,,,,,,,,,,,,3.524787183,,,,,5.359894502,3.369867538,,,,,,1.856398212,,0.963219895,,0.641042054,,0.345772309,,0.013223383,,0.051314837,,0.032966713,,0.021268521
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Investment|Energy Supply|Extraction|Gas,billion US$2010/yr,,,,,,,,,,,,,34.34688009,,,,,37.96644985,35.88970682,,,,,,20.50399643,,11.5101377,,6.215655194,,3.045651897,,1.830523649,,0.970614667,,0.353302906,,0.21153516
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Investment|Energy Supply|Extraction|Oil,billion US$2010/yr,,,,,,,,,,,,,35.76227582,,,,,59.59467391,21.32094859,,,,,,11.3943914,,8.525980282,,5.90812727,,3.295238797,,2.687949316,,1.10227882,,0.122927884,,0.075603314
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Investment|Energy Supply|Extraction|Uranium,billion US$2010/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Investment|Energy Supply|Heat,billion US$2010/yr,,,,,,,,,,,,,4.047653212,,,,,5.884352537,1.361597084,,,,,,3.630758058,,3.459132531,,0.147882774,,0.022985277,,0.34185613,,0.51532951,,0.399572857,,0.211878615
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Investment|Energy Supply|Hydrogen,billion US$2010/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0.328657707,,3.858953924,,7.377529267,,0.409551888,,2.22086382,,4.132227062,,2.698145353,,1.704169007
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Investment|Energy Supply|Hydrogen|Fossil,billion US$2010/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Investment|Energy Supply|Hydrogen|Other,billion US$2010/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0.328657707,,3.858953924,,7.377529267,,0.409551888,,2.22086382,,4.132227062,,2.698145353,,1.704169007
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Investment|Energy Supply|Hydrogen|Renewable,billion US$2010/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Investment|Energy Supply|Liquids,billion US$2010/yr,,,,,,,,,,,,,2.201287861,,,,,4.442184401,2.982696827,,,,,,0.746335727,,3.32873261,,1.809005597,,6.47123062,,2.206348451,,2.696009505,,2.686555587,,1.910055224
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Investment|Energy Supply|Liquids|Biomass,billion US$2010/yr,,,,,,,,,,,,,0.97896525,,,,,1.001098268,0,,,,,,0,,1.674225572,,0.780919906,,6.261047228,,1.692577497,,2.519671334,,2.58624427,,1.692147437
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Investment|Energy Supply|Liquids|Coal and Gas,billion US$2010/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0.958820427,,0.189011097,,0,,0.323922663,,0,,0.025976499,,0.068175398
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Investment|Energy Supply|Liquids|Oil,billion US$2010/yr,,,,,,,,,,,,,1.222322611,,,,,3.430709405,2.982696827,,,,,,0.746335727,,0.479216198,,0.747812634,,0.064837354,,0.016594514,,0.000117439,,0.0001295,,3.17E-05
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Investment|Energy Supply|Other,billion US$2010/yr,,,,,,,,,,,,,2.429193408,,,,,18.83643396,14.52946426,,,,,,16.41291408,,11.01342584,,2.853326386,,2.550871835,,2.035250981,,1.179999255,,2.162216251,,1.156894287
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Land Cover,million ha,,,,,,,,,,,,,2227.6378,,,,,2227.6378,2227.6378,,,,,,2227.6378,,2227.6378,,2227.6378,,2227.6378,,2227.6378,,2227.6378,,2227.6378,,2227.6378
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Land Cover|Cropland,million ha,,,,,,,,,,,,,239.0989,,,,,240.5515,242.004,,,,,,242.5444736,,242.0973401,,244.1137359,,248.2732331,,249.3415807,,250.8556005,,249.6363316,,249.4013981
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Land Cover|Cropland|Energy Crops,million ha,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0.155995409,,3.345047751,,10.4375724,,12.96640206,,16.54391487,,14.85949419,,14.38538275
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Land Cover|Cropland|Irrigated,million ha,,,,,,,,,,,,,5.9141,,,,,4.7334,3.5528,,,,,,2.763367224,,2.51217725,,2.430967694,,2.209547073,,2.047810386,,1.918100332,,1.779651735,,1.616096006
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Land Cover|Forest,million ha,,,,,,,,,,,,,900.2262,,,,,905.1643,910.1023,,,,,,922.4553149,,933.9444092,,944.3466738,,953.5207843,,961.7416401,,968.9737267,,974.9348622,,980.6402075
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Land Cover|Forest|Afforestation and Reforestation,million ha,,,,,,,,,,,,,10.133,,,,,16.1669,22.2008,,,,,,34.66641415,,46.37546378,,57.07109873,,66.64706397,,75.16994037,,82.66827134,,89.35092368,,95.28353766
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Land Cover|Forest|Natural Forest,million ha,,,,,,,,,,,,,811.0927,,,,,817.49,823.6107,,,,,,834.7751366,,837.4190897,,846.4288573,,854.4486004,,857.6670984,,861.1040718,,869.649434,,875.2136851
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Land Cover|Pasture,million ha,,,,,,,,,,,,,381.4513,,,,,382.5105,383.5698,,,,,,363.8536639,,350.8515126,,343.0470768,,339.6662507,,336.0710096,,333.0199528,,330.7200984,,327.7875903
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Population,million,,,,,,,,,,,,,404.359993,,,,,405.12,405.88,,,,,,403.4,,398.82,,393.19,,385.04,,373.67,,359.88,,345.22,,330.45
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Population|Rural,million,,,,,,,,,,,,,148.1066823,,,,,405.12,130.9528007,,,,,,115.1088284,,100.9215486,,88.460825,,77.2290896,,67.1178062,,58.1625336,,50.473753,,43.978801
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Population|Urban,million,,,,,,,,,,,,,256.2533107,,,,,0,274.9271993,,,,,,288.2911716,,297.8984514,,304.729175,,307.8109104,,306.5521938,,301.7174664,,294.746247,,286.471199
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Price|Carbon,US$2010/t CO2,,,,,,,,,,,,,0,,,,,0,2.503111157,,,,,,348.2809194,,468.0604322,,629.0340813,,845.3692051,,1136.105521,,1526.830819,,2051.932946,,2757.626295
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Price|Final Energy|Residential and Commercial|Residential|Electricity,US$2010/GJ,,,,,,,,,,,,,0,,,,,22.26466475,54.38006662,,,,,,72.32231451,,39.62270755,,27.94200229,,,,,,,,,,
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Price|Final Energy|Residential and Commercial|Residential|Gases|Natural Gas,US$2010/GJ,,,,,,,,,,,,,0,,,,,7.211144561,20.12372475,,,,,,53.3410993,,57.87927672,,38.4205969,,,,,,,,,,
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Price|Final Energy|Residential and Commercial|Residential|Liquids|Oil,US$2010/GJ,,,,,,,,,,,,,0,,,,,0.241092091,19.43928552,,,,,,48.92721901,,68.77628725,,98.46305674,,,,,,,,,,
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Price|Final Energy|Residential and Commercial|Residential|Solids|Coal,US$2010/GJ,,,,,,,,,,,,,0,,,,,6.870861126,14.30869834,,,,,,77.69762051,,49.63029345,,38.4205969,,,,,,,,,,
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Primary Energy,EJ/yr,,,,,,,,,,,,,54.20022842,,,,,54.94974796,52.32146365,,,,,,33.64595268,,23.77697905,,19.4394589,,19.36533642,,20.14545417,,21.01245923,,20.39517535,,20.31797282
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Primary Energy|Biomass,EJ/yr,,,,,,,,,,,,,1.4505246,,,,,1.7003214,1.5445138,,,,,,2.111817048,,2.44871171,,2.705900195,,3.315826375,,3.44264084,,3.798578348,,3.397560697,,3.332704764
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Primary Energy|Coal,EJ/yr,,,,,,,,,,,,,11.51862361,,,,,11.39233098,9.077669962,,,,,,1.079651688,,0.277977374,,0.15955968,,0.095420982,,0.057065827,,0.034167387,,0.020457275,,0.012248534
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Primary Energy|Gas,EJ/yr,,,,,,,,,,,,,25.83597009,,,,,24.03568493,24.87512674,,,,,,10.87668315,,2.782064493,,0.845961151,,0.29895165,,0.172186307,,0.096279215,,0.052524693,,0.03144517
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Primary Energy|Geothermal,EJ/yr,,,,,,,,,,,,,0.016300087,,,,,0.012612697,0.029563886,,,,,,0.226605622,,0.317985411,,0.260008476,,0.235650959,,0.221729224,,0.376568241,,0.360643512,,0.313145242
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Primary Energy|Hydro,EJ/yr,,,,,,,,,,,,,1.17219987,,,,,1.068345851,1.101137474,,,,,,2.134900951,,2.206886511,,2.286485628,,2.391733143,,2.681861531,,2.828474113,,2.990425615,,2.990425615
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Primary Energy|Nuclear,EJ/yr,,,,,,,,,,,,,1.270670904,,,,,1.329669057,0.907817703,,,,,,2.172638019,,2.71764995,,2.555403724,,2.415636917,,3.035934657,,3.030603008,,2.687472176,,1.888504476
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Primary Energy|Oil,EJ/yr,,,,,,,,,,,,,13.01278111,,,,,15.25515374,13.89397014,,,,,,6.160341064,,2.461033049,,0.509361039,,0.18033227,,0.068456247,,0.019822397,,0.002270916,,0.001392631
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Primary Energy|Other,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Primary Energy|Secondary Energy Trade,EJ/yr,,,,,,,,,,,,,-0.097024294,,,,,-0.077882642,0.074975495,,,,,,0.75115269,,0.342185099,,-0.52621538,,-0.690199644,,-0.968204393,,-0.896874852,,-0.417514092,,-0.737827113
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Primary Energy|Solar,EJ/yr,,,,,,,,,,,,,0.004790926,,,,,0.142792935,0.596490768,,,,,,4.754344821,,5.620516702,,5.649502352,,5.665680336,,5.648441774,,5.692644723,,5.450174274,,6.014426553
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Primary Energy|Wind,EJ/yr,,,,,,,,,,,,,0.01539152,,,,,0.090719006,0.220197683,,,,,,3.377817622,,4.601968755,,4.993492033,,5.456303428,,5.785342152,,6.032196653,,5.851160285,,6.471506945
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Resource|Extraction|Coal,EJ/yr,,,,,,,,,,,,,14.9924169,,,,,16.14844385,15.14909607,,,,,,3.899150977,,1.655476047,,0.934743178,,0.439931574,,0.23809173,,0.11724267,,0.070168899,,0.042012731
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Resource|Extraction|Gas,EJ/yr,,,,,,,,,,,,,29.2065888,,,,,29.13459474,31.57762796,,,,,,18.42676131,,10.61930682,,6.097226172,,3.389689433,,1.768587191,,0.79797339,,0.281076707,,0.168290754
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Resource|Extraction|Oil,EJ/yr,,,,,,,,,,,,,12.54915039,,,,,28.91159937,25.7681532,,,,,,14.91838464,,8.676372543,,4.938833609,,2.696866807,,1.350229732,,0.546612131,,0.067444842,,0.04148004
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Secondary Energy|Electricity|Biomass,EJ/yr,,,,,,,,,,,,,0.039865434,,,,,0.059577913,0.026430055,,,,,,0.066523459,,0.011613632,,0.009773333,,0.016475988,,0.018652479,,0.023973915,,0.019154503,,0.017943463
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Secondary Energy|Electricity|Coal,EJ/yr,,,,,,,,,,,,,1.893500869,,,,,1.887168183,1.771251481,,,,,,0.067837624,,0.010965819,,0.001598346,,0.000956987,,0.000572985,,0.000343067,,0.000205407,,0.000122985
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Secondary Energy|Electricity|Gas,EJ/yr,,,,,,,,,,,,,2.152664049,,,,,2.35656931,2.577883398,,,,,,0.108778484,,0.01545593,,0.00024014,,-1.33E-22,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Secondary Energy|Electricity|Geothermal,EJ/yr,,,,,,,,,,,,,0.001270497,,,,,0.001027864,0.007122313,,,,,,0.146931167,,0.227744214,,0.187182485,,0.157288159,,0.105827603,,0.232879712,,0.191083287,,0.137956274
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Secondary Energy|Electricity|Hydro,EJ/yr,,,,,,,,,,,,,1.17219987,,,,,1.068345851,1.101137474,,,,,,2.134900951,,2.206886511,,2.286485628,,2.391733143,,2.681861531,,2.828474113,,2.990425615,,2.990425615
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Secondary Energy|Electricity|Nuclear,EJ/yr,,,,,,,,,,,,,1.158978295,,,,,1.259762582,0.850023846,,,,,,1.955374217,,2.462209939,,2.455276247,,2.320599694,,2.977663212,,2.993099142,,2.66237298,,1.865110171
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Secondary Energy|Electricity|Oil,EJ/yr,,,,,,,,,,,,,0.060723099,,,,,0.118740845,0.007107781,,,,,,0.003650541,,0.001335021,,0.000527776,,5.34E-07,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Secondary Energy|Electricity|Other,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Secondary Energy|Electricity|Solar,EJ/yr,,,,,,,,,,,,,0.00233396,,,,,0.026313707,0.093796811,,,,,,3.222651951,,4.025070736,,3.960964336,,4.053040426,,4.070269754,,4.179253108,,4.030254156,,4.620047966
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Secondary Energy|Electricity|Solar|CSP,EJ/yr,,,,,,,,,,,,,0,,,,,0,0.034634079,,,,,,0.21409536,,0.21409536,,0.154546,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Secondary Energy|Electricity|Solar|PV,EJ/yr,,,,,,,,,,,,,0.00233396,,,,,0.026313707,0.059162732,,,,,,3.008556591,,3.810975376,,3.806418336,,4.053040426,,4.070269754,,4.179253108,,4.030254156,,4.620047966
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Secondary Energy|Electricity|Storage Losses,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0.277417055,,0.336095264,,0.32954678,,0.379321669,,0.322409709,,0.32912676,,0.311218984,,0.525132214
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Secondary Energy|Electricity|Transmission Losses,EJ/yr,,,,,,,,,,,,,1.662380289,,,,,1.471939837,1.246347847,,,,,,1.476682546,,1.158352196,,1.041450957,,1.102571529,,1.115967795,,1.107529095,,1.049511934,,1.037918228
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Secondary Energy|Electricity|Wind,EJ/yr,,,,,,,,,,,,,0.01539152,,,,,0.090719006,0.220197683,,,,,,3.377817622,,4.601968755,,4.993492033,,5.456303428,,5.785342152,,6.032196653,,5.851160285,,6.479916022
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,,,,,,,,,,,,,0,,,,,0,0.084834706,,,,,,0.420915453,,0.336080747,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,,,,,,,,,,,,,0.01539152,,,,,0.090719006,0.135362978,,,,,,2.956902169,,4.265888008,,4.993492033,,5.456303428,,5.785342152,,6.032196653,,5.851160285,,6.471506945
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Secondary Energy|Gases|Biomass,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0.210908512,,0.990315378,,1.098759908,,1.102171995,,1.172962079,,1.066759352,,1.127471,,1.139774736
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5REF,Secondary Energy|Gases|Coal,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
